source,catalog_code,dataset,access_tier,row_count,column_count,observed_years,open_id_column_present,open_id_missing_count,open_id_missing_rate,open_id_distinct_count,school_year_key_count,repeated_school_year_key_count,school_year_base_duplicate_rows,max_school_year_key_multiplicity,orphan_school_year_key_count,orphan_row_count,orphan_row_rate,join_expansion_affected_rows,join_expansion_extra_rows,exact_canonical_row_duplicate_count,source_row_hash_canonical_match_count,source_row_hash_not_reconstructable_count,row_id_mismatch_count,invalid_row_id_format_count,duplicate_row_id_count,width_mismatch_count,candidate_dimension_fields,candidate_dimension_gains,sample_all_dimensions_uniqueness_rate,grain_status,severity,status,output_path,output_sha256
고등교육통계,0239,학부편제정원및재학생현황_일반및산업대학,panel,5802,23,"[""2009"",""2010"",""2011"",""2012"",""2013""]",True,0,0.0,252,1163,1163,4639,5,0,0,0.0,760,805,0,5802,0,0,0,0,0,"[""학교구분명"",""계열구분명""]","[{""field"":""계열구분명"",""sample_distinct_keys"":5802,""incremental_keys"":4632,""sample_uniqueness_rate"":1.0},{""field"":""학교구분명"",""sample_distinct_keys"":1153,""incremental_keys"":0,""sample_uniqueness_rate"":0.19872457773181662}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0239_학부편제정원및재학생현황_일반및산업대학/panel.csv.gz,b01613ae5dd7caf85785620d669cd5fe190cc42114ed48aa39f9ab46fe67952c
고등교육통계,0240,학생동태현황_제적사유별,panel,14643270,25,"[""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,456,4951,4951,14638319,128520,0,0,0.0,2158426,2471396,0,0,14643270,0,0,0,0,"[""학교구분명"",""성별명"",""정원구분명"",""전학기구분명"",""학년명"",""학과명"",""단과대학명"",""제적사유명"",""학과특성명""]","[{""field"":""학과명"",""sample_distinct_keys"":9570,""incremental_keys"":6626,""sample_uniqueness_rate"":0.9701946472019465},{""field"":""제적사유명"",""sample_distinct_keys"":7064,""incremental_keys"":4120,""sample_uniqueness_rate"":0.716139497161395},{""field"":""단과대학명"",""sample_distinct_keys"":5646,""incremental_keys"":2702,""sample_uniqueness_rate"":0.5723844282238443},{""field"":""학년명"",""sample_distinct_keys"":5385,""incremental_keys"":2441,""sample_uniqueness_rate"":0.5459245742092458},{""field"":""전학기구분명"",""sample_distinct_keys"":4310,""incremental_keys"":1366,""sample_uniqueness_rate"":0.43694241686942414},{""field"":""성별명"",""sample_distinct_keys"":4150,""incremental_keys"":1206,""sample_uniqueness_rate"":0.42072181670721814},{""field"":""정원구분명"",""sample_distinct_keys"":3863,""incremental_keys"":919,""sample_uniqueness_rate"":0.39162611516626117},{""field"":""학과특성명"",""sample_distinct_keys"":3218,""incremental_keys"":274,""sample_uniqueness_rate"":0.3262368207623682},{""field"":""학교구분명"",""sample_distinct_keys"":2920,""incremental_keys"":0,""sample_uniqueness_rate"":0.2960259529602595}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0240_학생동태현황_제적사유별/panel.csv.gz,d808473aa0f78127911a34ac79403bff6e861cd691303c9cc0c12dcb8aff8667
고등교육통계,0241,학생동태현황_제적사유별_대학원,panel,5776446,24,"[""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,1701,13841,13841,5762605,28188,8,3240,0.0005608985178776016,509076,563658,0,0,5776446,0,0,0,0,"[""학교구분명"",""석박사구분명"",""성별명"",""전학기구분명"",""단과대학명"",""학과명"",""학과특성명"",""제적사유명""]","[{""field"":""학과명"",""sample_distinct_keys"":9261,""incremental_keys"":5499,""sample_uniqueness_rate"":0.9313153660498793},{""field"":""제적사유명"",""sample_distinct_keys"":7674,""incremental_keys"":3912,""sample_uniqueness_rate"":0.7717216411906678},{""field"":""석박사구분명"",""sample_distinct_keys"":5591,""incremental_keys"":1829,""sample_uniqueness_rate"":0.5622485921158488},{""field"":""성별명"",""sample_distinct_keys"":4917,""incremental_keys"":1155,""sample_uniqueness_rate"":0.4944690265486726},{""field"":""전학기구분명"",""sample_distinct_keys"":4595,""incremental_keys"":833,""sample_uniqueness_rate"":0.462087691069992},{""field"":""학과특성명"",""sample_distinct_keys"":3881,""incremental_keys"":119,""sample_uniqueness_rate"":0.39028559935639584},{""field"":""단과대학명"",""sample_distinct_keys"":3863,""incremental_keys"":101,""sample_uniqueness_rate"":0.38847546259050686},{""field"":""학교구분명"",""sample_distinct_keys"":3752,""incremental_keys"":0,""sample_uniqueness_rate"":0.37731295253419145}]",0.9925583266291231,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0241_학생동태현황_제적사유별_대학원/panel.csv.gz,aa2cabb8637b9e783beb0c5e79c9bcad347c7b2b317e5c89a527ee9be8b4015b
고등교육통계,0242,학생변동상황,panel,517443,30,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,470,5794,5739,511649,762,0,0,0.0,84547,91785,0,0,517443,0,0,0,0,"[""학교구분명"",""성별명"",""단과대학명"",""학과명"",""학과특성명"",""수업형태명""]","[{""field"":""학과명"",""sample_distinct_keys"":9782,""incremental_keys"":6018,""sample_uniqueness_rate"":0.9888799029518803},{""field"":""단과대학명"",""sample_distinct_keys"":6783,""incremental_keys"":3019,""sample_uniqueness_rate"":0.6857056207035989},{""field"":""성별명"",""sample_distinct_keys"":5268,""incremental_keys"":1504,""sample_uniqueness_rate"":0.5325515568135868},{""field"":""학과특성명"",""sample_distinct_keys"":4203,""incremental_keys"":439,""sample_uniqueness_rate"":0.4248887990295188},{""field"":""수업형태명"",""sample_distinct_keys"":4031,""incremental_keys"":267,""sample_uniqueness_rate"":0.40750101091791346},{""field"":""학교구분명"",""sample_distinct_keys"":3695,""incremental_keys"":0,""sample_uniqueness_rate"":0.37353416902547515}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0242_학생변동상황/panel.csv.gz,af9f4d1373caad59c5772ea978695c1f4b207653e3bd75ec98953a38c60d175f
고등교육통계,0243,학생변동상황_대학원,panel,768054,32,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,1785,17100,16396,750954,2484,7,168,0.00021873462022201564,67699,72879,0,0,768054,0,0,0,0,"[""학교구분명"",""석박사구분명"",""성별명"",""정원구분명"",""단과대학명"",""학과명"",""학과특성명"",""수업형태명""]","[{""field"":""학과명"",""sample_distinct_keys"":9478,""incremental_keys"":5104,""sample_uniqueness_rate"":0.9590205403217646},{""field"":""석박사구분명"",""sample_distinct_keys"":6239,""incremental_keys"":1865,""sample_uniqueness_rate"":0.6312860467469392},{""field"":""성별명"",""sample_distinct_keys"":5552,""incremental_keys"":1178,""sample_uniqueness_rate"":0.5617727410705251},{""field"":""정원구분명"",""sample_distinct_keys"":4803,""incremental_keys"":429,""sample_uniqueness_rate"":0.4859860366285541},{""field"":""단과대학명"",""sample_distinct_keys"":4421,""incremental_keys"":47,""sample_uniqueness_rate"":0.44733380552463825},{""field"":""학교구분명"",""sample_distinct_keys"":4421,""incremental_keys"":47,""sample_uniqueness_rate"":0.44733380552463825},{""field"":""학과특성명"",""sample_distinct_keys"":4415,""incremental_keys"":41,""sample_uniqueness_rate"":0.44672670241829404},{""field"":""수업형태명"",""sample_distinct_keys"":4409,""incremental_keys"":35,""sample_uniqueness_rate"":0.44611959931194983}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0243_학생변동상황_대학원/panel.csv.gz,5c4a3f18687bd03426c06ca4581b66b491a4565bead07dad6d1db17a8dea9a98
고등교육통계,0244,학생제적현황_제적사유별,panel,2082104,21,"[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,443,4862,4862,2077242,6096,0,0,0.0,336506,386354,0,2082104,0,0,0,0,0,"[""학교구분명"",""성별명"",""단과대학명"",""학과명"",""학과특성명"",""제적사유명""]","[{""field"":""학과명"",""sample_distinct_keys"":9771,""incremental_keys"":6562,""sample_uniqueness_rate"":0.9657046847203005},{""field"":""제적사유명"",""sample_distinct_keys"":7694,""incremental_keys"":4485,""sample_uniqueness_rate"":0.760426961850168},{""field"":""단과대학명"",""sample_distinct_keys"":6077,""incremental_keys"":2868,""sample_uniqueness_rate"":0.6006127693220004},{""field"":""성별명"",""sample_distinct_keys"":4673,""incremental_keys"":1464,""sample_uniqueness_rate"":0.46185016801739476},{""field"":""학과특성명"",""sample_distinct_keys"":3549,""incremental_keys"":340,""sample_uniqueness_rate"":0.35076101996441983},{""field"":""학교구분명"",""sample_distinct_keys"":3149,""incremental_keys"":0,""sample_uniqueness_rate"":0.31122751531923304}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0244_학생제적현황_제적사유별/panel.csv.gz,f852de2b88fe5163660e45315a7f8597927448194c9cedbc21be161b705ed274
고등교육통계,0245,학생제적현황_제적사유별_대학원,panel,985392,22,"[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,1603,13147,13147,972245,12480,1,8,8.118596457044505e-06,113776,130176,0,985392,0,0,0,0,0,"[""학교구분명"",""석박사구분명"",""성별명"",""단과대학명"",""학과명"",""학과특성명"",""제적사유명""]","[{""field"":""학과명"",""sample_distinct_keys"":8992,""incremental_keys"":5149,""sample_uniqueness_rate"":0.9026299939771131},{""field"":""제적사유명"",""sample_distinct_keys"":7059,""incremental_keys"":3216,""sample_uniqueness_rate"":0.708592652077896},{""field"":""석박사구분명"",""sample_distinct_keys"":5032,""incremental_keys"":1189,""sample_uniqueness_rate"":0.5051194539249146},{""field"":""성별명"",""sample_distinct_keys"":4826,""incremental_keys"":983,""sample_uniqueness_rate"":0.4844408753262397},{""field"":""단과대학명"",""sample_distinct_keys"":3907,""incremental_keys"":64,""sample_uniqueness_rate"":0.3921903232282674},{""field"":""학과특성명"",""sample_distinct_keys"":3899,""incremental_keys"":56,""sample_uniqueness_rate"":0.3913872716322024},{""field"":""학교구분명"",""sample_distinct_keys"":3858,""incremental_keys"":15,""sample_uniqueness_rate"":0.387271632202369}]",0.990764906645252,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0245_학생제적현황_제적사유별_대학원/panel.csv.gz,9fec4f6c4922815362275862cbc69e85a5099ad3545009a56eb84142090ccef3
고등교육통계,0246,학생편제정원현황_대학원,panel,414067,32,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,1924,22657,21160,391410,300,22,736,0.00177749011633383,35736,42250,0,0,414067,0,0,0,0,"[""학교구분명"",""계열구분명"",""인원구분명"",""본분교명"",""학기통합명""]","[{""field"":""계열구분명"",""sample_distinct_keys"":8697,""incremental_keys"":3043,""sample_uniqueness_rate"":0.863740192670573},{""field"":""학기통합명"",""sample_distinct_keys"":8672,""incremental_keys"":3018,""sample_uniqueness_rate"":0.8612573244612176},{""field"":""인원구분명"",""sample_distinct_keys"":7616,""incremental_keys"":1962,""sample_uniqueness_rate"":0.7563809712980435},{""field"":""본분교명"",""sample_distinct_keys"":5862,""incremental_keys"":208,""sample_uniqueness_rate"":0.5821829377296653},{""field"":""학교구분명"",""sample_distinct_keys"":5846,""incremental_keys"":192,""sample_uniqueness_rate"":0.5805939020756778}]",0.9780514450292979,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0246_학생편제정원현황_대학원/panel.csv.gz,cad8f131e8a3a419dd55d9038ec153bf5e0a08cf4f70fb8a669786c372ab647d
고등교육통계,0247,산학협동과정입학정원현황_대학원,panel,18102,23,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,1372,2741,1163,15361,113,0,0,0.0,3928,4335,0,0,18102,0,0,0,0,"[""학교구분명"",""학위과정구분명"",""시도명"",""단과대학명"",""학과명"",""학과특성명"",""수업연한명"",""산학협동과정_대학원_입학정원수""]","[{""field"":""학과명"",""sample_distinct_keys"":9529,""incremental_keys"":7602,""sample_uniqueness_rate"":0.9634010716813265},{""field"":""산학협동과정_대학원_입학정원수"",""sample_distinct_keys"":3999,""incremental_keys"":2072,""sample_uniqueness_rate"":0.40430694570821957},{""field"":""학위과정구분명"",""sample_distinct_keys"":2936,""incremental_keys"":1009,""sample_uniqueness_rate"":0.29683550702658984},{""field"":""수업연한명"",""sample_distinct_keys"":2419,""incremental_keys"":492,""sample_uniqueness_rate"":0.2445657668587605},{""field"":""시도명"",""sample_distinct_keys"":2037,""incremental_keys"":110,""sample_uniqueness_rate"":0.2059447983014862},{""field"":""학과특성명"",""sample_distinct_keys"":1999,""incremental_keys"":72,""sample_uniqueness_rate"":0.20210292184814477},{""field"":""단과대학명"",""sample_distinct_keys"":1983,""incremental_keys"":56,""sample_uniqueness_rate"":0.20048528965726417},{""field"":""학교구분명"",""sample_distinct_keys"":1948,""incremental_keys"":21,""sample_uniqueness_rate"":0.19694671923971288}]",0.9900920028308563,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0247_산학협동과정입학정원현황_대학원/panel.csv.gz,db1df9bd798f15cb0567873ca123a9ae1f3d5c146bbe937578f43aaed9db10fa
고등교육통계,0248,학위취득및취득후상황_대학원,panel,666933,34,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,1761,17395,16787,649538,1524,4,138,0.00020691733652405863,59425,63512,0,0,666933,0,0,0,0,"[""학교구분명"",""석박사구분명"",""성별명"",""학위과정구분명"",""단과대학명"",""학과명"",""학과특성명"",""수업연한명""]","[{""field"":""학과명"",""sample_distinct_keys"":9611,""incremental_keys"":5173,""sample_uniqueness_rate"":0.9712986356745831},{""field"":""석박사구분명"",""sample_distinct_keys"":6276,""incremental_keys"":1838,""sample_uniqueness_rate"":0.6342597271349166},{""field"":""성별명"",""sample_distinct_keys"":5858,""incremental_keys"":1420,""sample_uniqueness_rate"":0.5920161697827185},{""field"":""학위과정구분명"",""sample_distinct_keys"":4673,""incremental_keys"":235,""sample_uniqueness_rate"":0.4722587165234967},{""field"":""수업연한명"",""sample_distinct_keys"":4549,""incremental_keys"":111,""sample_uniqueness_rate"":0.45972713491662454},{""field"":""단과대학명"",""sample_distinct_keys"":4525,""incremental_keys"":87,""sample_uniqueness_rate"":0.4573016675088428},{""field"":""학과특성명"",""sample_distinct_keys"":4495,""incremental_keys"":57,""sample_uniqueness_rate"":0.45426983324911574},{""field"":""학교구분명"",""sample_distinct_keys"":4486,""incremental_keys"":48,""sample_uniqueness_rate"":0.45336028297119757}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0248_학위취득및취득후상황_대학원/panel.csv.gz,e63999a0f5b9b32cf67480a42addf9b1141f08cdbcba5171da09d82e57e9cd7e
고등교육통계,0249,학위취득상황_대학원_공동운영,panel,606580,25,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,1480,5417,5417,601163,3048,0,0,0.0,49142,50766,0,0,606580,0,0,0,0,"[""학교구분명"",""석박사구분명"",""성별명"",""국내외구분명"",""학위과정구분명"",""단과대학명"",""학과명"",""학과특성명"",""수업연한명""]","[{""field"":""학과명"",""sample_distinct_keys"":9092,""incremental_keys"":6336,""sample_uniqueness_rate"":0.9020736184145253},{""field"":""석박사구분명"",""sample_distinct_keys"":4845,""incremental_keys"":2089,""sample_uniqueness_rate"":0.48070245063994443},{""field"":""성별명"",""sample_distinct_keys"":3999,""incremental_keys"":1243,""sample_uniqueness_rate"":0.39676555213810893},{""field"":""국내외구분명"",""sample_distinct_keys"":3996,""incremental_keys"":1240,""sample_uniqueness_rate"":0.3964679035618613},{""field"":""학과특성명"",""sample_distinct_keys"":2859,""incremental_keys"":103,""sample_uniqueness_rate"":0.28365909316400434},{""field"":""단과대학명"",""sample_distinct_keys"":2823,""incremental_keys"":67,""sample_uniqueness_rate"":0.28008731024903266},{""field"":""학위과정구분명"",""sample_distinct_keys"":2801,""incremental_keys"":45,""sample_uniqueness_rate"":0.27790455402321657},{""field"":""수업연한명"",""sample_distinct_keys"":2784,""incremental_keys"":28,""sample_uniqueness_rate"":0.2762178787578133},{""field"":""학교구분명"",""sample_distinct_keys"":2780,""incremental_keys"":24,""sample_uniqueness_rate"":0.2758210139894831}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0249_학위취득상황_대학원_공동운영/panel.csv.gz,a9cb94b584a40407cd95da87abfd8da7d9571fe1e1d22a9b75d8563293934f8e
고등교육통계,0301,총원장및전임교원현황,panel,1541076,74,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,1262,14686,13121,1526390,2002,0,0,0.0,396798,463766,0,0,1541076,0,0,0,0,"[""학교구분명"",""성별명"",""학위과정구분명"",""교원동태구분명"",""사외이사회사명"",""출신학과명"",""담당과목명"",""파견직위명"",""학위취득국가명"",""국가명"",""대학교연령명"",""전임교원직위명"",""학과명"",""전공명"",""시도명"",""기준소득월액구간명"",""호봉명"",""겸직기관명"",""단과대학명"",""징계사유내용"",""파견사유내용"",""동일전공여부""]","[{""field"":""담당과목명"",""sample_distinct_keys"":9261,""incremental_keys"":5050,""sample_uniqueness_rate"":0.9204850412483848},{""field"":""학과명"",""sample_distinct_keys"":9019,""incremental_keys"":4808,""sample_uniqueness_rate"":0.8964317662260213},{""field"":""전공명"",""sample_distinct_keys"":7584,""incremental_keys"":3373,""sample_uniqueness_rate"":0.7538018089653116},{""field"":""대학교연령명"",""sample_distinct_keys"":7132,""incremental_keys"":2921,""sample_uniqueness_rate"":0.7088758572706491},{""field"":""전임교원직위명"",""sample_distinct_keys"":6202,""incremental_keys"":1991,""sample_uniqueness_rate"":0.6164397177218964},{""field"":""학위취득국가명"",""sample_distinct_keys"":5587,""incremental_keys"":1376,""sample_uniqueness_rate"":0.5553125931815923},{""field"":""단과대학명"",""sample_distinct_keys"":5533,""incremental_keys"":1322,""sample_uniqueness_rate"":0.5499453334658583},{""field"":""호봉명"",""sample_distinct_keys"":5529,""incremental_keys"":1318,""sample_uniqueness_rate"":0.5495477586721002},{""field"":""성별명"",""sample_distinct_keys"":5286,""incremental_keys"":1075,""sample_uniqueness_rate"":0.5253950899512971},{""field"":""기준소득월액구간명"",""sample_distinct_keys"":5053,""incremental_keys"":842,""sample_uniqueness_rate"":0.5022363582148892},{""field"":""학위과정구분명"",""sample_distinct_keys"":4984,""incremental_keys"":773,""sample_uniqueness_rate"":0.49537819302256236},{""field"":""출신학과명"",""sample_distinct_keys"":4964,""incremental_keys"":753,""sample_uniqueness_rate"":0.493390319053772},{""field"":""국가명"",""sample_distinct_keys"":4604,""incremental_keys"":393,""sample_uniqueness_rate"":0.4576085876155452},{""field"":""동일전공여부"",""sample_distinct_keys"":4598,""incremental_keys"":387,""sample_uniqueness_rate"":0.45701222542490805},{""field"":""교원동태구분명"",""sample_distinct_keys"":4516,""incremental_keys"":305,""sample_uniqueness_rate"":0.4488619421528675},{""field"":""파견사유내용"",""sample_distinct_keys"":4435,""incremental_keys"":224,""sample_uniqueness_rate"":0.44081105257926645},{""field"":""시도명"",""sample_distinct_keys"":4403,""incremental_keys"":192,""sample_uniqueness_rate"":0.4376304542292019},{""field"":""겸직기관명"",""sample_distinct_keys"":4259,""incremental_keys"":48,""sample_uniqueness_rate"":0.42331776165391116},{""field"":""사외이사회사명"",""sample_distinct_keys"":4245,""incremental_keys"":34,""sample_uniqueness_rate"":0.4219262498757579},{""field"":""파견직위명"",""sample_distinct_keys"":4228,""incremental_keys"":17,""sample_uniqueness_rate"":0.42023655700228607},{""field"":""징계사유내용"",""sample_distinct_keys"":4225,""incremental_keys"":14,""sample_uniqueness_rate"":0.4199383759069675},{""field"":""학교구분명"",""sample_distinct_keys"":4178,""incremental_keys"":0,""sample_uniqueness_rate"":0.4152668720803101}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0301_총원장및전임교원현황/panel.csv.gz,a8aabd826e8637b4c3b2efe61b533b67fb0e4f5e6f069f1217469be68486889f
고등교육통계,0302,겸임및초빙교원현황,panel,517248,43,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,1544,14987,12817,502261,1627,0,0,0.0,95553,105447,0,0,517248,0,0,0,0,"[""학교구분명"",""성별명"",""학위과정구분명"",""재원구분명"",""본직담당업무명"",""대학교연령명"",""전임교원직위명"",""학과명"",""임용여부명"",""전공명"",""연간보수액구간명"",""담당과목명"",""학위취득국가명"",""최종학위전공명"",""단과대학명"",""교원직위명""]","[{""field"":""학과명"",""sample_distinct_keys"":9055,""incremental_keys"":4608,""sample_uniqueness_rate"":0.9074964922830226},{""field"":""최종학위전공명"",""sample_distinct_keys"":8486,""incremental_keys"":4039,""sample_uniqueness_rate"":0.8504710362798156},{""field"":""전공명"",""sample_distinct_keys"":8035,""incremental_keys"":3588,""sample_uniqueness_rate"":0.8052715975145319},{""field"":""대학교연령명"",""sample_distinct_keys"":7629,""incremental_keys"":3182,""sample_uniqueness_rate"":0.76458208057727},{""field"":""임용여부명"",""sample_distinct_keys"":6016,""incremental_keys"":1569,""sample_uniqueness_rate"":0.6029264381639607},{""field"":""성별명"",""sample_distinct_keys"":5977,""incremental_keys"":1530,""sample_uniqueness_rate"":0.599017839246342},{""field"":""학위과정구분명"",""sample_distinct_keys"":5930,""incremental_keys"":1483,""sample_uniqueness_rate"":0.594307476448186},{""field"":""담당과목명"",""sample_distinct_keys"":5506,""incremental_keys"":1059,""sample_uniqueness_rate"":0.5518139907797154},{""field"":""단과대학명"",""sample_distinct_keys"":5434,""incremental_keys"":987,""sample_uniqueness_rate"":0.5445981158548807},{""field"":""연간보수액구간명"",""sample_distinct_keys"":5199,""incremental_keys"":752,""sample_uniqueness_rate"":0.5210463018641011},{""field"":""본직담당업무명"",""sample_distinct_keys"":5139,""incremental_keys"":692,""sample_uniqueness_rate"":0.5150330727600722},{""field"":""학위취득국가명"",""sample_distinct_keys"":4991,""incremental_keys"":544,""sample_uniqueness_rate"":0.5002004409701343},{""field"":""재원구분명"",""sample_distinct_keys"":4767,""incremental_keys"":320,""sample_uniqueness_rate"":0.4777510523150932},{""field"":""교원직위명"",""sample_distinct_keys"":4688,""incremental_keys"":241,""sample_uniqueness_rate"":0.46983363399478856},{""field"":""전임교원직위명"",""sample_distinct_keys"":4629,""incremental_keys"":182,""sample_uniqueness_rate"":0.46392062537582685},{""field"":""학교구분명"",""sample_distinct_keys"":4513,""incremental_keys"":66,""sample_uniqueness_rate"":0.4522950491080377}]",0.9936861094407697,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0302_겸임및초빙교원현황/panel.csv.gz,5538c4581c971fbf2567ca9c41c6fd37cb5254a0f4f8bb93d8c069ddd250f44a
고등교육통계,0303,기타교원현황,panel,389302,41,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,1378,10046,7999,379256,2424,0,0,0.0,109604,119929,0,0,389302,0,0,0,0,"[""학교구분명"",""성별명"",""학위과정구분명"",""재원구분명"",""국가명"",""출신학교국가명"",""대학교연령명"",""학과명"",""담당과목명"",""임용여부명"",""전공명"",""시도명"",""연간보수액구간명"",""전임교원직위명"",""단과대학명""]","[{""field"":""학과명"",""sample_distinct_keys"":7767,""incremental_keys"":5007,""sample_uniqueness_rate"":0.7722979019588346},{""field"":""전공명"",""sample_distinct_keys"":6470,""incremental_keys"":3710,""sample_uniqueness_rate"":0.6433330018892314},{""field"":""대학교연령명"",""sample_distinct_keys"":5087,""incremental_keys"":2327,""sample_uniqueness_rate"":0.5058168439892612},{""field"":""담당과목명"",""sample_distinct_keys"":4660,""incremental_keys"":1900,""sample_uniqueness_rate"":0.46335885452918363},{""field"":""단과대학명"",""sample_distinct_keys"":4305,""incremental_keys"":1545,""sample_uniqueness_rate"":0.42806005767127375},{""field"":""전임교원직위명"",""sample_distinct_keys"":3936,""incremental_keys"":1176,""sample_uniqueness_rate"":0.3913691955851646},{""field"":""학위과정구분명"",""sample_distinct_keys"":3845,""incremental_keys"":1085,""sample_uniqueness_rate"":0.38232077160186934},{""field"":""임용여부명"",""sample_distinct_keys"":3704,""incremental_keys"":944,""sample_uniqueness_rate"":0.36830068608929106},{""field"":""성별명"",""sample_distinct_keys"":3556,""incremental_keys"":796,""sample_uniqueness_rate"":0.3535845679626131},{""field"":""출신학교국가명"",""sample_distinct_keys"":3382,""incremental_keys"":622,""sample_uniqueness_rate"":0.336283185840708},{""field"":""국가명"",""sample_distinct_keys"":3046,""incremental_keys"":286,""sample_uniqueness_rate"":0.3028736203639256},{""field"":""재원구분명"",""sample_distinct_keys"":2971,""incremental_keys"":211,""sample_uniqueness_rate"":0.295416128070001},{""field"":""시도명"",""sample_distinct_keys"":2847,""incremental_keys"":87,""sample_uniqueness_rate"":0.28308640747737895},{""field"":""연간보수액구간명"",""sample_distinct_keys"":2719,""incremental_keys"":0,""sample_uniqueness_rate"":0.2703589539624142},{""field"":""학교구분명"",""sample_distinct_keys"":2733,""incremental_keys"":0,""sample_uniqueness_rate"":0.2717510191906135}]",0.9683802326737596,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0303_기타교원현황/panel.csv.gz,cf1bdf1476d8bffe585fc318e7dbceb04d2d881b43d70c1db21d20f8da92bf4f
고등교육통계,0304,재직교원정현원현황,panel,96636,22,"[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,2056,15201,15065,81435,28,0,0,0.0,6448,7476,0,96636,0,0,0,0,0,"[""학교구분명"",""시도명"",""교원직위명""]","[{""field"":""교원직위명"",""sample_distinct_keys"":10006,""incremental_keys"":2936,""sample_uniqueness_rate"":1.0},{""field"":""시도명"",""sample_distinct_keys"":7242,""incremental_keys"":172,""sample_uniqueness_rate"":0.7237657405556666},{""field"":""학교구분명"",""sample_distinct_keys"":6954,""incremental_keys"":0,""sample_uniqueness_rate"":0.6949830101938836}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0304_재직교원정현원현황/panel.csv.gz,7228eca0adc236915ce256528997bceccc42413812a92418067ff53b6dce245f
