source,catalog_code,dataset,year,row_count,missing_open_id_rows,orphan_rows
고등교육통계,0246,학생편제정원현황_대학원,2015,26655,0,0
고등교육통계,0246,학생편제정원현황_대학원,2016,10285,0,0
고등교육통계,0246,학생편제정원현황_대학원,2017,10494,0,0
고등교육통계,0246,학생편제정원현황_대학원,2018,13284,0,0
고등교육통계,0246,학생편제정원현황_대학원,2019,8175,0,0
고등교육통계,0246,학생편제정원현황_대학원,2020,10810,0,0
고등교육통계,0246,학생편제정원현황_대학원,2021,12426,0,0
고등교육통계,0246,학생편제정원현황_대학원,2022,12897,0,0
고등교육통계,0246,학생편제정원현황_대학원,2023,103607,0,0
고등교육통계,0246,학생편제정원현황_대학원,2024,120120,0,320
고등교육통계,0246,학생편제정원현황_대학원,2025,19256,0,48
고등교육통계,0247,산학협동과정입학정원현황_대학원,2009,546,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2010,308,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2011,439,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2012,491,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2013,497,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2014,693,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2015,1232,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2016,1282,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2017,1398,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2018,1554,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2019,1502,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2020,1590,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2021,1684,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2022,1726,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2023,1980,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2024,586,0,0
고등교육통계,0247,산학협동과정입학정원현황_대학원,2025,594,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2009,76524,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2010,77946,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2011,80496,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2012,86010,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2013,88698,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2014,67719,0,138
고등교육통계,0248,학위취득및취득후상황_대학원,2015,54432,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2016,18632,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2017,18864,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2018,19881,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2019,19147,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2020,19416,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2021,19367,0,0
고등교육통계,0248,학위취득및취득후상황_대학원,2022,19801,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2010,82020,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2011,160056,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2012,169944,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2013,177492,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2014,312,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2015,10878,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2016,660,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2017,612,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2018,678,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2019,666,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2020,600,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2021,408,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2022,462,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2023,792,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2024,652,0,0
고등교육통계,0249,학위취득상황_대학원_공동운영,2025,348,0,0
고등교육통계,0301,총원장및전임교원현황,2009,78871,0,0
고등교육통계,0301,총원장및전임교원현황,2010,83564,0,0
고등교육통계,0301,총원장및전임교원현황,2011,86220,0,0
고등교육통계,0301,총원장및전임교원현황,2012,87633,0,0
고등교육통계,0301,총원장및전임교원현황,2013,89750,0,0
고등교육통계,0301,총원장및전임교원현황,2014,91235,0,0
고등교육통계,0301,총원장및전임교원현황,2015,93257,0,0
고등교육통계,0301,총원장및전임교원현황,2016,93221,0,0
고등교육통계,0301,총원장및전임교원현황,2017,93772,0,0
고등교육통계,0301,총원장및전임교원현황,2018,93559,0,0
고등교육통계,0301,총원장및전임교원현황,2019,92578,0,0
고등교육통계,0301,총원장및전임교원현황,2020,92900,0,0
고등교육통계,0301,총원장및전임교원현황,2021,93648,0,0
고등교육통계,0301,총원장및전임교원현황,2022,92708,0,0
고등교육통계,0301,총원장및전임교원현황,2023,93465,0,0
고등교육통계,0301,총원장및전임교원현황,2024,92585,0,0
고등교육통계,0301,총원장및전임교원현황,2025,92110,0,0
고등교육통계,0302,겸임및초빙교원현황,2009,25357,0,0
고등교육통계,0302,겸임및초빙교원현황,2010,25754,0,0
고등교육통계,0302,겸임및초빙교원현황,2011,26378,0,0
고등교육통계,0302,겸임및초빙교원현황,2012,26051,0,0
고등교육통계,0302,겸임및초빙교원현황,2013,27925,0,0
고등교육통계,0302,겸임및초빙교원현황,2014,27227,0,0
고등교육통계,0302,겸임및초빙교원현황,2015,25338,0,0
고등교육통계,0302,겸임및초빙교원현황,2016,26222,0,0
고등교육통계,0302,겸임및초빙교원현황,2017,26148,0,0
고등교육통계,0302,겸임및초빙교원현황,2018,26421,0,0
고등교육통계,0302,겸임및초빙교원현황,2019,31252,0,0
고등교육통계,0302,겸임및초빙교원현황,2020,32045,0,0
고등교육통계,0302,겸임및초빙교원현황,2021,31212,0,0
고등교육통계,0302,겸임및초빙교원현황,2022,31812,0,0
고등교육통계,0302,겸임및초빙교원현황,2023,41437,0,0
고등교육통계,0302,겸임및초빙교원현황,2024,42810,0,0
고등교육통계,0302,겸임및초빙교원현황,2025,43859,0,0
고등교육통계,0303,기타교원현황,2009,15618,0,0
고등교육통계,0303,기타교원현황,2010,17417,0,0
고등교육통계,0303,기타교원현황,2011,17460,0,0
고등교육통계,0303,기타교원현황,2012,19845,0,0
고등교육통계,0303,기타교원현황,2013,21576,0,0
고등교육통계,0303,기타교원현황,2014,22311,0,0
고등교육통계,0303,기타교원현황,2015,24689,0,0
고등교육통계,0303,기타교원현황,2016,28185,0,0
고등교육통계,0303,기타교원현황,2017,30459,0,0
고등교육통계,0303,기타교원현황,2018,33299,0,0
고등교육통계,0303,기타교원현황,2019,36910,0,0
고등교육통계,0303,기타교원현황,2020,38478,0,0
고등교육통계,0303,기타교원현황,2021,40092,0,0
고등교육통계,0303,기타교원현황,2022,42963,0,0
고등교육통계,0304,재직교원정현원현황,2014,6466,0,0
고등교육통계,0304,재직교원정현원현황,2015,7855,0,0
고등교육통계,0304,재직교원정현원현황,2016,11487,0,0
고등교육통계,0304,재직교원정현원현황,2017,11185,0,0
고등교육통계,0304,재직교원정현원현황,2018,11871,0,0
고등교육통계,0304,재직교원정현원현황,2019,11754,0,0
고등교육통계,0304,재직교원정현원현황,2020,11869,0,0
고등교육통계,0304,재직교원정현원현황,2021,12032,0,0
고등교육통계,0304,재직교원정현원현황,2022,12117,0,0
고등교육통계,0305,직원현황_교직원,2009,51909,0,0
고등교육통계,0305,직원현황_교직원,2010,26988,0,0
고등교육통계,0305,직원현황_교직원,2011,26091,0,0
고등교육통계,0305,직원현황_교직원,2012,26247,0,0
고등교육통계,0305,직원현황_교직원,2013,26052,0,0
고등교육통계,0305,직원현황_교직원,2014,6412,0,0
고등교육통계,0305,직원현황_교직원,2015,32512,0,0
고등교육통계,0305,직원현황_교직원,2016,55479,0,0
고등교육통계,0305,직원현황_교직원,2017,60669,0,0
고등교육통계,0305,직원현황_교직원,2018,71700,0,0
고등교육통계,0305,직원현황_교직원,2019,76492,0,0
고등교육통계,0305,직원현황_교직원,2020,18526,0,0
고등교육통계,0305,직원현황_교직원,2021,19175,0,0
고등교육통계,0305,직원현황_교직원,2022,18869,0,0
고등교육통계,0305,직원현황_교직원,2023,74480,0,0
고등교육통계,0306,시간강사인원현황,2009,1511,0,0
고등교육통계,0306,시간강사인원현황,2010,1151,0,0
고등교육통계,0306,시간강사인원현황,2011,1202,0,0
고등교육통계,0306,시간강사인원현황,2012,1270,0,0
고등교육통계,0306,시간강사인원현황,2013,1239,0,0
고등교육통계,0306,시간강사인원현황,2014,2212,0,0
고등교육통계,0306,시간강사인원현황,2015,2255,0,0
고등교육통계,0306,시간강사인원현황,2016,2184,0,0
고등교육통계,0306,시간강사인원현황,2017,2222,0,0
고등교육통계,0306,시간강사인원현황,2018,4228,0,0
고등교육통계,0306,시간강사인원현황,2019,3879,0,0
고등교육통계,0306,시간강사인원현황,2020,33,0,0
고등교육통계,0306,시간강사인원현황,2021,28,0,0
고등교육통계,0306,시간강사인원현황,2022,3,0,0
고등교육통계,0307,전임교원출신현황,2009,1138,0,0
고등교육통계,0307,전임교원출신현황,2010,561,0,0
고등교육통계,0307,전임교원출신현황,2011,582,0,0
고등교육통계,0307,전임교원출신현황,2012,617,0,0
고등교육통계,0307,전임교원출신현황,2013,649,0,0
고등교육통계,0307,전임교원출신현황,2014,46520,0,0
고등교육통계,0307,전임교원출신현황,2015,47960,0,0
고등교육통계,0307,전임교원출신현황,2016,49441,0,0
고등교육통계,0307,전임교원출신현황,2017,49673,0,0
고등교육통계,0307,전임교원출신현황,2018,49704,0,0
고등교육통계,0307,전임교원출신현황,2019,49373,0,0
고등교육통계,0307,전임교원출신현황,2020,49943,0,0
고등교육통계,0307,전임교원출신현황,2021,50787,0,0
고등교육통계,0307,전임교원출신현황,2022,50434,0,0
고등교육통계,0307,전임교원출신현황,2023,47482,0,0
고등교육통계,0307,전임교원출신현황,2024,47524,0,0
고등교육통계,0307,전임교원출신현황,2025,38029,0,0
고등교육통계,0308,외국인전임교원현황_전공계열별,2009,61104,0,0
고등교육통계,0308,외국인전임교원현황_전공계열별,2010,40992,0,0
고등교육통계,0308,외국인전임교원현황_전공계열별,2011,40848,0,0
고등교육통계,0308,외국인전임교원현황_전공계열별,2012,42144,0,0
고등교육통계,0308,외국인전임교원현황_전공계열별,2013,42912,0,0
고등교육통계,0309,외국인전임교원현황_국가별,2009,55368,0,0
고등교육통계,0309,외국인전임교원현황_국가별,2010,37512,0,0
고등교육통계,0309,외국인전임교원현황_국가별,2011,29736,0,0
고등교육통계,0309,외국인전임교원현황_국가별,2012,30240,0,0
고등교육통계,0309,외국인전임교원현황_국가별,2013,30888,0,0
고등교육통계,0310,외국인비전임교원현황_전공계열별,2009,148920,0,0
고등교육통계,0310,외국인비전임교원현황_전공계열별,2010,112320,0,0
고등교육통계,0310,외국인비전임교원현황_전공계열별,2011,116160,0,0
고등교육통계,0310,외국인비전임교원현황_전공계열별,2012,212040,0,480
고등교육통계,0310,외국인비전임교원현황_전공계열별,2013,123120,0,0
고등교육통계,0311,외국인비전임교원현황_국가별,2009,248800,0,0
고등교육통계,0311,외국인비전임교원현황_국가별,2010,104800,0,0
고등교육통계,0311,외국인비전임교원현황_국가별,2011,183400,0,0
고등교육통계,0311,외국인비전임교원현황_국가별,2012,355200,0,2600
고등교육통계,0311,외국인비전임교원현황_국가별,2013,191600,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2009,15000,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2010,15600,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2011,16450,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2012,18040,0,40
고등교육통계,0312,교원주당수업시수현황_과목및시간,2013,17640,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2014,135520,0,720
고등교육통계,0312,교원주당수업시수현황_과목및시간,2015,137168,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2016,125099,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2017,20493,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2018,21109,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2019,18131,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2020,21263,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2021,21220,0,0
고등교육통계,0312,교원주당수업시수현황_과목및시간,2022,21432,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2009,12000,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2010,12480,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2011,13160,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2012,14432,0,32
고등교육통계,0313,교원주당수업시수현황_인원,2013,14112,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2014,27104,0,144
고등교육통계,0313,교원주당수업시수현황_인원,2015,27520,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2016,26176,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2017,9797,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2018,10021,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2019,8553,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2020,10190,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2021,10201,0,0
고등교육통계,0313,교원주당수업시수현황_인원,2022,10196,0,0
고등교육통계,0314,교원급여및수업시수현황,2009,1435,0,0
고등교육통계,0314,교원급여및수업시수현황,2010,1179,0,0
고등교육통계,0314,교원급여및수업시수현황,2011,1242,0,0
고등교육통계,0314,교원급여및수업시수현황,2012,1290,0,0
고등교육통계,0314,교원급여및수업시수현황,2013,1306,0,0
고등교육통계,0315,교원현황_대학원대학,2014,24,0,0
고등교육통계,0315,교원현황_대학원대학,2015,25,0,0
고등교육통계,0315,교원현황_대학원대학,2016,32,0,0
고등교육통계,0315,교원현황_대학원대학,2017,51,0,0
고등교육통계,0315,교원현황_대학원대학,2018,53,0,0
고등교육통계,0315,교원현황_대학원대학,2019,52,0,0
고등교육통계,0315,교원현황_대학원대학,2020,225,0,0
고등교육통계,0315,교원현황_대학원대학,2021,225,0,0
고등교육통계,0315,교원현황_대학원대학,2022,225,0,0
고등교육통계,0316,교원현황_일반대학,2014,603,0,0
고등교육통계,0316,교원현황_일반대학,2015,581,0,0
고등교육통계,0316,교원현황_일반대학,2016,618,0,0
고등교육통계,0316,교원현황_일반대학,2017,606,0,0
고등교육통계,0316,교원현황_일반대학,2018,619,0,0
고등교육통계,0316,교원현황_일반대학,2019,612,0,0
고등교육통계,0316,교원현황_일반대학,2020,846,0,0
고등교육통계,0316,교원현황_일반대학,2021,1095,0,0
고등교육통계,0316,교원현황_일반대학,2022,1100,0,0
고등교육통계,0317,교원현황_산업대학,2014,6,0,0
고등교육통계,0317,교원현황_산업대학,2015,7,0,0
고등교육통계,0317,교원현황_산업대학,2016,7,0,0
고등교육통계,0317,교원현황_산업대학,2020,35,0,0
고등교육통계,0317,교원현황_산업대학,2021,30,0,0
고등교육통계,0317,교원현황_산업대학,2022,25,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2009,500,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2010,599,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2011,635,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2012,547,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2013,548,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2014,708,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2015,676,0,0
고등교육통계,0318,교원현황_전문대_위탁생미포함,2016,11,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2009,509,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2010,639,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2011,665,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2012,559,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2013,571,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2014,708,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2015,677,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2016,497,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2017,487,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2018,477,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2019,503,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2020,491,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2021,487,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2022,483,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2023,825,0,0
고등교육통계,0319,교원현황_전문대_위탁생포함,2024,855,0,0
고등교육통계,0320,교원현황_전문대_학과별,2009,3759,0,0
고등교육통계,0320,교원현황_전문대_학과별,2010,4015,0,0
고등교육통계,0320,교원현황_전문대_학과별,2011,4005,0,0
고등교육통계,0320,교원현황_전문대_학과별,2012,2338,0,0
고등교육통계,0320,교원현황_전문대_학과별,2013,5363,0,0
고등교육통계,0320,교원현황_전문대_학과별,2014,3522,0,0
고등교육통계,0320,교원현황_전문대_학과별,2015,5582,0,0
고등교육통계,0320,교원현황_전문대_학과별,2016,3717,0,0
고등교육통계,0320,교원현황_전문대_학과별,2017,4455,0,0
고등교육통계,0320,교원현황_전문대_학과별,2018,4343,0,0
고등교육통계,0320,교원현황_전문대_학과별,2019,3929,0,0
고등교육통계,0320,교원현황_전문대_학과별,2020,4627,0,0
고등교육통계,0320,교원현황_전문대_학과별,2021,6770,0,0
고등교육통계,0320,교원현황_전문대_학과별,2022,7206,0,0
고등교육통계,0321,교수교육훈련현황,2009,216,0,0
고등교육통계,0321,교수교육훈련현황,2010,206,0,0
고등교육통계,0321,교수교육훈련현황,2011,207,0,0
고등교육통계,0321,교수교육훈련현황,2012,208,0,0
고등교육통계,0321,교수교육훈련현황,2013,206,0,0
고등교육통계,0321,교수교육훈련현황,2014,432,0,0
고등교육통계,0321,교수교육훈련현황,2015,482,0,0
고등교육통계,0321,교수교육훈련현황,2016,882,0,0
고등교육통계,0321,교수교육훈련현황,2017,874,0,0
고등교육통계,0321,교수교육훈련현황,2018,872,0,0
고등교육통계,0321,교수교육훈련현황,2019,876,0,0
고등교육통계,0321,교수교육훈련현황,2020,862,0,0
고등교육통계,0321,교수교육훈련현황,2021,860,0,0
고등교육통계,0321,교수교육훈련현황,2022,864,0,0
고등교육통계,0322,교원자격증발급현황,2015,499,0,0
고등교육통계,0322,교원자격증발급현황,2016,464,0,0
고등교육통계,0322,교원자격증발급현황,2017,426,0,0
고등교육통계,0322,교원자격증발급현황,2018,421,0,0
고등교육통계,0322,교원자격증발급현황,2019,411,0,0
고등교육통계,0322,교원자격증발급현황,2020,409,0,0
고등교육통계,0322,교원자격증발급현황,2021,405,0,0
고등교육통계,0322,교원자격증발급현황,2022,407,0,0
고등교육통계,0322,교원자격증발급현황,2023,404,0,0
고등교육통계,0322,교원자격증발급현황,2024,405,0,0
고등교육통계,0322,교원자격증발급현황,2025,404,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2009,65,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2010,74,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2011,119,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2012,199,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2013,213,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2014,38,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2015,40,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2016,75,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2017,211,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2018,258,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2019,43,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2020,41,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2021,40,0,0
고등교육통계,0323,국립대학배정정원및채용현황,2022,40,0,0
고등교육통계,0324,직원연수및교육훈련실적_교원제외,2009,212,0,0
고등교육통계,0324,직원연수및교육훈련실적_교원제외,2010,212,0,0
고등교육통계,0324,직원연수및교육훈련실적_교원제외,2011,212,0,0
고등교육통계,0324,직원연수및교육훈련실적_교원제외,2012,218,0,0
고등교육통계,0324,직원연수및교육훈련실적_교원제외,2013,208,0,0
고등교육통계,0325,전임교원재임용현황,2009,126,0,0
고등교육통계,0325,전임교원재임용현황,2010,152,0,0
고등교육통계,0325,전임교원재임용현황,2011,146,0,0
고등교육통계,0325,전임교원재임용현황,2012,157,0,0
고등교육통계,0326,전임교원승진현황,2009,121,0,0
고등교육통계,0326,전임교원승진현황,2010,154,0,0
고등교육통계,0326,전임교원승진현황,2011,144,0,0
고등교육통계,0326,전임교원승진현황,2012,146,0,0
고등교육통계,0327,교직원연수현황,2009,2145,0,0
고등교육통계,0327,교직원연수현황,2010,2640,0,0
고등교육통계,0327,교직원연수현황,2011,2580,0,0
고등교육통계,0327,교직원연수현황,2012,2580,0,0
고등교육통계,0327,교직원연수현황,2013,2550,0,0
고등교육통계,0327,교직원연수현황,2014,1148,0,0
고등교육통계,0327,교직원연수현황,2015,2550,0,0
고등교육통계,0328,전임교원임면현황,2009,4350,0,0
고등교육통계,0328,전임교원임면현황,2010,5130,0,0
고등교육통계,0328,전임교원임면현황,2011,5310,0,0
고등교육통계,0328,전임교원임면현황,2012,5130,0,0
고등교육통계,0401,개설교과현황,2009,2661,0,0
고등교육통계,0401,개설교과현황,2010,5400,0,0
고등교육통계,0401,개설교과현황,2011,5430,0,0
고등교육통계,0401,개설교과현황,2012,5370,0,0
고등교육통계,0401,개설교과현황,2013,5400,0,0
고등교육통계,0401,개설교과현황,2014,7400,0,0
고등교육통계,0401,개설교과현황,2015,7368,0,0
고등교육통계,0401,개설교과현황,2016,7209,0,0
고등교육통계,0401,개설교과현황,2017,8184,0,0
고등교육통계,0401,개설교과현황,2018,8140,0,0
고등교육통계,0401,개설교과현황,2019,8052,0,0
고등교육통계,0401,개설교과현황,2020,7964,0,0
고등교육통계,0401,개설교과현황,2021,7916,0,0
고등교육통계,0401,개설교과현황,2022,7952,0,0
고등교육통계,0402,교양강좌개설및수강현황,2009,5232,0,0
고등교육통계,0402,교양강좌개설및수강현황,2010,4530,0,0
고등교육통계,0402,교양강좌개설및수강현황,2011,4536,0,0
고등교육통계,0402,교양강좌개설및수강현황,2012,4800,0,0
고등교육통계,0402,교양강좌개설및수강현황,2013,4758,0,0
고등교육통계,0402,교양강좌개설및수강현황,2014,8142,0,12
고등교육통계,0402,교양강좌개설및수강현황,2015,8826,0,0
고등교육통계,0402,교양강좌개설및수강현황,2016,12230,0,0
고등교육통계,0402,교양강좌개설및수강현황,2017,3052,0,0
고등교육통계,0402,교양강좌개설및수강현황,2018,3134,0,0
고등교육통계,0402,교양강좌개설및수강현황,2019,3154,0,0
고등교육통계,0402,교양강좌개설및수강현황,2020,3148,0,0
고등교육통계,0402,교양강좌개설및수강현황,2021,3303,0,0
고등교육통계,0402,교양강좌개설및수강현황,2022,3306,0,0
고등교육통계,0402,교양강좌개설및수강현황,2023,2632,0,0
고등교육통계,0402,교양강좌개설및수강현황,2024,2300,0,0
고등교육통계,0402,교양강좌개설및수강현황,2025,1792,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2009,15768,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2010,22320,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2011,22320,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2012,22500,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2013,22320,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2014,130590,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2015,137070,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2016,128627,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2017,21908,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2018,22409,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2019,22683,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2020,20960,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2021,20048,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2022,20370,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2023,20640,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2024,22305,0,0
고등교육통계,0403,대학전공강좌개설및수강현황,2025,3494,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2009,508,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2010,362,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2011,364,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2012,356,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2013,338,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2014,500,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2015,564,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2016,790,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2017,317,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2018,340,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2019,356,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2020,454,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2021,731,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2022,681,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2023,690,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2024,707,0,0
고등교육통계,0404,사이버강좌개설및수강현황,2025,727,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2009,111,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2010,75,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2011,78,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2012,71,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2013,72,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2014,210,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2015,216,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2016,360,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2017,370,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2018,366,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2019,366,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2020,360,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2021,360,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2022,364,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2023,258,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2024,264,0,0
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2025,125,0,0
고등교육통계,0406,산학연교류현황,2009,760,0,0
고등교육통계,0406,산학연교류현황,2010,732,0,0
고등교육통계,0406,산학연교류현황,2011,736,0,0
고등교육통계,0406,산학연교류현황,2012,752,0,0
고등교육통계,0406,산학연교류현황,2013,736,0,0
고등교육통계,0406,산학연교류현황,2014,792,0,0
고등교육통계,0407,학점교류현황,2009,1762,0,0
고등교육통계,0407,학점교류현황,2010,1983,0,0
고등교육통계,0407,학점교류현황,2011,2330,0,0
고등교육통계,0407,학점교류현황,2012,2541,0,0
고등교육통계,0407,학점교류현황,2013,2779,0,0
고등교육통계,0407,학점교류현황,2014,2949,0,0
