source,catalog_code,dataset,year,open_id,row_count,classification,first_0101_year,last_0101_year
대학정보공시,0307,재학생충원현황,2009,7264348506,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,7876808941,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,8106570184,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,8648494422,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,8686164438,1,before_first_0101_year,2010,2010
대학정보공시,0307,재학생충원현황,2009,8721071779,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,8851398706,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,9020533442,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,9837188839,3,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2009,9896320283,1,before_first_0101_year,2010,2025
대학정보공시,0307,재학생충원현황,2011,8862205862,5,before_first_0101_year,2014,2025
대학정보공시,0307,재학생충원현황,2017,5352496743,4,after_last_0101_year,2010,2015
대학정보공시,0307,재학생충원현황,2023,8860170066,5,after_last_0101_year,2011,2022
대학정보공시,0307,재학생충원현황,2024,1055907428,10,after_last_0101_year,2009,2023
대학정보공시,0307,재학생충원현황,2024,2747833073,10,after_last_0101_year,2009,2023
대학정보공시,0307,재학생충원현황,2025,1055907428,10,after_last_0101_year,2009,2023
대학정보공시,0308,재학생충원현황_대학원,2009,6125592529,3,before_first_0101_year,2010,2025
대학정보공시,0308,재학생충원현황_대학원,2010,2576321899,5,internal_0101_gap,2009,2016
대학정보공시,0308,재학생충원현황_대학원,2010,4708137869,5,internal_0101_gap,2009,2016
대학정보공시,0308,재학생충원현황_대학원,2011,4708137869,5,internal_0101_gap,2009,2016
대학정보공시,0308,재학생충원현황_대학원,2011,9263845205,5,after_last_0101_year,2009,2009
대학정보공시,0308,재학생충원현황_대학원,2014,1564265429,5,before_first_0101_year,2015,2025
대학정보공시,0308,재학생충원현황_대학원,2014,1673513412,5,before_first_0101_year,2015,2022
대학정보공시,0308,재학생충원현황_대학원,2014,2292925059,5,before_first_0101_year,2015,2025
대학정보공시,0308,재학생충원현황_대학원,2014,2793816328,5,before_first_0101_year,2015,2025
대학정보공시,0308,재학생충원현황_대학원,2014,3802718520,5,internal_0101_gap,2013,2024
대학정보공시,0308,재학생충원현황_대학원,2014,4458758950,5,internal_0101_gap,2013,2020
대학정보공시,0308,재학생충원현황_대학원,2014,5533828556,5,before_first_0101_year,2015,2025
대학정보공시,0308,재학생충원현황_대학원,2014,6310302317,5,internal_0101_gap,2013,2025
대학정보공시,0308,재학생충원현황_대학원,2014,6428485274,5,before_first_0101_year,2015,2025
대학정보공시,0308,재학생충원현황_대학원,2014,6773062765,5,internal_0101_gap,2013,2025
대학정보공시,0308,재학생충원현황_대학원,2014,7840555131,5,before_first_0101_year,2015,2025
대학정보공시,0308,재학생충원현황_대학원,2014,7856220841,5,internal_0101_gap,2013,2022
대학정보공시,0308,재학생충원현황_대학원,2014,8918894886,5,before_first_0101_year,2015,2025
대학정보공시,0308,재학생충원현황_대학원,2014,9257303833,5,before_first_0101_year,2015,2017
대학정보공시,0308,재학생충원현황_대학원,2014,9437484979,5,internal_0101_gap,2013,2016
대학정보공시,0308,재학생충원현황_대학원,2016,9080059170,1,never_in_0101,,
대학정보공시,0308,재학생충원현황_대학원,2019,2957261025,5,never_in_0101,,
대학정보공시,0308,재학생충원현황_대학원,2024,1545379459,5,after_last_0101_year,2009,2023
대학정보공시,0308,재학생충원현황_대학원,2024,6448657631,5,internal_0101_gap,2009,2025
대학정보공시,0308,재학생충원현황_대학원,2024,7428562998,5,after_last_0101_year,2009,2023
대학정보공시,0308,재학생충원현황_대학원,2025,1545379459,5,after_last_0101_year,2009,2023
대학정보공시,0308,재학생충원현황_대학원,2025,3802718520,5,after_last_0101_year,2013,2024
대학정보공시,0308,재학생충원현황_대학원,2025,7428562998,5,after_last_0101_year,2009,2023
대학정보공시,0309,편입학선발결과,2009,3459668815,6,before_first_0101_year,2010,2025
대학정보공시,0309,편입학선발결과,2009,9837188839,1,before_first_0101_year,2010,2025
대학정보공시,0309,편입학선발결과,2013,8862205862,2,before_first_0101_year,2014,2025
대학정보공시,0310,재적학생현황,2009,1508433640,6,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,1651128768,5,before_first_0101_year,2010,2010
대학정보공시,0310,재적학생현황,2009,1674881875,5,before_first_0101_year,2010,2012
대학정보공시,0310,재적학생현황,2009,2043681859,1,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,2097534179,28,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,2151358604,5,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,2593522906,7,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,2731287598,4,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,3313704609,6,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,3403399288,6,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,3459668815,6,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,3945737659,8,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,4097761511,7,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,4222775518,1,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,4363659620,13,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,4524179637,8,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,4982337415,7,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,5352496743,7,before_first_0101_year,2010,2015
대학정보공시,0310,재적학생현황,2009,5831784427,2,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,5961281478,6,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,6084552049,15,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,7065451979,7,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,7264348506,26,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,7876808941,4,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,8106570184,7,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,8648494422,10,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,8686164438,8,before_first_0101_year,2010,2010
대학정보공시,0310,재적학생현황,2009,8721071779,6,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,8851398706,7,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,9020533442,7,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,9837188839,22,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2009,9896320283,5,before_first_0101_year,2010,2025
대학정보공시,0310,재적학생현황,2017,5352496743,11,after_last_0101_year,2010,2015
대학정보공시,0311,재적학생현황_대학원,2009,6125592529,28,before_first_0101_year,2010,2025
대학정보공시,0311,재적학생현황_대학원,2014,1673513412,3,before_first_0101_year,2015,2022
대학정보공시,0311,재적학생현황_대학원,2014,2292925059,1,before_first_0101_year,2015,2025
대학정보공시,0311,재적학생현황_대학원,2014,3802718520,1,internal_0101_gap,2013,2024
대학정보공시,0311,재적학생현황_대학원,2014,4458758950,16,internal_0101_gap,2013,2020
대학정보공시,0311,재적학생현황_대학원,2014,5533828556,3,before_first_0101_year,2015,2025
대학정보공시,0311,재적학생현황_대학원,2014,6310302317,1,internal_0101_gap,2013,2025
대학정보공시,0311,재적학생현황_대학원,2014,6428485274,1,before_first_0101_year,2015,2025
대학정보공시,0311,재적학생현황_대학원,2014,6773062765,7,internal_0101_gap,2013,2025
대학정보공시,0311,재적학생현황_대학원,2014,8918894886,9,before_first_0101_year,2015,2025
대학정보공시,0311,재적학생현황_대학원,2016,9080059170,1,never_in_0101,,
대학정보공시,0311,재적학생현황_대학원,2019,2957261025,1,never_in_0101,,
대학정보공시,0312,외국인유학생현황,2009,1674881875,1,before_first_0101_year,2010,2012
대학정보공시,0312,외국인유학생현황,2009,2097534179,19,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,3313704609,1,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,4524179637,1,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,5352496743,2,before_first_0101_year,2010,2015
대학정보공시,0312,외국인유학생현황,2009,5831784427,1,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,6084552049,1,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,7264348506,3,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,8648494422,1,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,9020533442,1,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,9837188839,35,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2009,9896320283,2,before_first_0101_year,2010,2025
대학정보공시,0312,외국인유학생현황,2017,5352496743,1,after_last_0101_year,2010,2015
대학정보공시,0313,외국인유학생현황_대학원,2009,6125592529,53,before_first_0101_year,2010,2025
대학정보공시,0313,외국인유학생현황_대학원,2014,2292925059,1,before_first_0101_year,2015,2025
대학정보공시,0313,외국인유학생현황_대학원,2014,4458758950,1,internal_0101_gap,2013,2020
대학정보공시,0313,외국인유학생현황_대학원,2014,5533828556,2,before_first_0101_year,2015,2025
대학정보공시,0313,외국인유학생현황_대학원,2014,6310302317,1,internal_0101_gap,2013,2025
대학정보공시,0313,외국인유학생현황_대학원,2014,6773062765,19,internal_0101_gap,2013,2025
대학정보공시,0313,외국인유학생현황_대학원,2016,9080059170,1,never_in_0101,,
대학정보공시,0314,외국인유학생중도탈락현황,2014,5400147795,3,after_last_0101_year,2009,2013
대학정보공시,0314,외국인유학생중도탈락현황,2014,6681864976,3,after_last_0101_year,2009,2013
대학정보공시,0314,외국인유학생중도탈락현황,2017,5352496743,2,after_last_0101_year,2010,2015
대학정보공시,0314,외국인유학생중도탈락현황,2019,9063735783,1,after_last_0101_year,2009,2018
대학정보공시,0314,외국인유학생중도탈락현황,2021,3428787469,1,after_last_0101_year,2009,2020
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2013,3047143995,7,after_last_0101_year,2009,2012
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2013,8086949288,1,after_last_0101_year,2009,2012
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2013,9173629641,2,after_last_0101_year,2009,2012
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2013,9924619734,2,after_last_0101_year,2011,2012
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,2105027198,1,after_last_0101_year,2010,2013
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,2292925059,1,before_first_0101_year,2015,2025
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,3802718520,1,internal_0101_gap,2013,2024
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,4458758950,2,internal_0101_gap,2013,2020
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,5533828556,2,before_first_0101_year,2015,2025
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,6310302317,1,internal_0101_gap,2013,2025
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,6773062765,19,internal_0101_gap,2013,2025
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2015,5129176020,2,after_last_0101_year,2009,2014
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2015,9314919829,1,after_last_0101_year,2009,2014
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2016,4112864494,1,after_last_0101_year,2009,2015
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2024,6448657631,1,internal_0101_gap,2009,2025
대학정보공시,0316,중도탈락학생현황,2009,1508433640,6,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,1651128768,5,before_first_0101_year,2010,2010
대학정보공시,0316,중도탈락학생현황,2009,1674881875,5,before_first_0101_year,2010,2012
대학정보공시,0316,중도탈락학생현황,2009,2043681859,1,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,2097534179,28,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,2151358604,5,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,2593522906,7,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,2731287598,4,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,3313704609,6,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,3403399288,3,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,3459668815,6,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,3945737659,8,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,4097761511,7,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,4222775518,1,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,4363659620,13,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,4524179637,8,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,4982337415,7,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,5352496743,7,before_first_0101_year,2010,2015
대학정보공시,0316,중도탈락학생현황,2009,5831784427,2,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,5961281478,6,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,6084552049,18,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,7065451979,7,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,7264348506,26,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,7876808941,4,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,8106570184,7,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,8648494422,10,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,8686164438,8,before_first_0101_year,2010,2010
대학정보공시,0316,중도탈락학생현황,2009,8721071779,6,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,8851398706,7,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,9020533442,7,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,9837188839,20,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2009,9896320283,5,before_first_0101_year,2010,2025
대학정보공시,0316,중도탈락학생현황,2012,6218328833,25,after_last_0101_year,2009,2011
대학정보공시,0316,중도탈락학생현황,2013,1674881875,2,after_last_0101_year,2010,2012
대학정보공시,0316,중도탈락학생현황,2015,5831784427,1,internal_0101_gap,2010,2025
대학정보공시,0316,중도탈락학생현황,2015,8203220367,1,after_last_0101_year,2009,2014
대학정보공시,0316,중도탈락학생현황,2015,9749850749,38,after_last_0101_year,2009,2014
대학정보공시,0316,중도탈락학생현황,2016,1355671644,119,after_last_0101_year,2009,2015
대학정보공시,0316,중도탈락학생현황,2016,1640844106,62,after_last_0101_year,2009,2015
대학정보공시,0316,중도탈락학생현황,2016,2190562844,30,after_last_0101_year,2009,2015
대학정보공시,0316,중도탈락학생현황,2016,4574799895,12,after_last_0101_year,2009,2015
대학정보공시,0316,중도탈락학생현황,2016,6924725592,93,after_last_0101_year,2009,2015
대학정보공시,0316,중도탈락학생현황,2016,7410582542,60,after_last_0101_year,2009,2015
대학정보공시,0316,중도탈락학생현황,2017,5352496743,9,after_last_0101_year,2010,2015
대학정보공시,0316,중도탈락학생현황,2019,9063735783,58,after_last_0101_year,2009,2018
대학정보공시,0316,중도탈락학생현황,2020,3694659829,2,after_last_0101_year,2009,2019
대학정보공시,0316,중도탈락학생현황,2021,3428787469,42,after_last_0101_year,2009,2020
대학정보공시,0316,중도탈락학생현황,2021,8897112667,93,after_last_0101_year,2009,2020
대학정보공시,0317,중도탈락학생현황_대학원,2009,6044571042,4,never_in_0101,,
대학정보공시,0317,중도탈락학생현황_대학원,2009,6125592529,27,before_first_0101_year,2010,2025
대학정보공시,0317,중도탈락학생현황_대학원,2011,1542901098,1,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,1692459464,1,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,2542345285,3,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,3040643930,2,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,3097881197,1,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,3386667668,4,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,3440395534,2,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,3518742859,1,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,3681159734,1,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,6188584208,1,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,8291789591,6,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2011,9468469321,5,after_last_0101_year,2009,2010
대학정보공시,0317,중도탈락학생현황_대학원,2012,6847737073,5,after_last_0101_year,2009,2011
대학정보공시,0317,중도탈락학생현황_대학원,2013,2210978746,8,internal_0101_gap,2009,2017
대학정보공시,0317,중도탈락학생현황_대학원,2013,3047143995,4,after_last_0101_year,2009,2012
대학정보공시,0317,중도탈락학생현황_대학원,2013,7732420265,1,after_last_0101_year,2010,2012
대학정보공시,0317,중도탈락학생현황_대학원,2014,2105027198,2,after_last_0101_year,2010,2013
대학정보공시,0317,중도탈락학생현황_대학원,2014,3802718520,1,internal_0101_gap,2013,2024
대학정보공시,0317,중도탈락학생현황_대학원,2014,4458758950,16,internal_0101_gap,2013,2020
대학정보공시,0317,중도탈락학생현황_대학원,2014,6310302317,1,internal_0101_gap,2013,2025
대학정보공시,0317,중도탈락학생현황_대학원,2014,6773062765,5,internal_0101_gap,2013,2025
대학정보공시,0317,중도탈락학생현황_대학원,2014,7856220841,2,internal_0101_gap,2013,2022
대학정보공시,0317,중도탈락학생현황_대학원,2015,1139362752,2,after_last_0101_year,2014,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,1448684751,10,after_last_0101_year,2013,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,5129176020,3,after_last_0101_year,2009,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,6924364030,2,after_last_0101_year,2009,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,7061143279,3,after_last_0101_year,2009,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,7514404416,1,after_last_0101_year,2010,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,9011668741,9,after_last_0101_year,2009,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,9294413268,1,after_last_0101_year,2009,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,9314919829,2,after_last_0101_year,2009,2014
대학정보공시,0317,중도탈락학생현황_대학원,2015,9418958961,3,internal_0101_gap,2009,2025
대학정보공시,0317,중도탈락학생현황_대학원,2016,1406099319,1,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,3766758680,1,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,4036816358,8,internal_0101_gap,2013,2020
대학정보공시,0317,중도탈락학생현황_대학원,2016,4058111488,2,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,4112864494,8,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,4938666224,6,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,4989010214,3,after_last_0101_year,2014,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,5314473211,4,internal_0101_gap,2009,2024
대학정보공시,0317,중도탈락학생현황_대학원,2016,5619136750,6,internal_0101_gap,2009,2025
대학정보공시,0317,중도탈락학생현황_대학원,2016,5794047892,2,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,6585003435,1,internal_0101_gap,2010,2021
대학정보공시,0317,중도탈락학생현황_대학원,2016,7776926159,3,after_last_0101_year,2015,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,7835785090,3,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,8686607539,3,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,8747820377,5,after_last_0101_year,2011,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,8787434995,21,after_last_0101_year,2009,2015
대학정보공시,0317,중도탈락학생현황_대학원,2016,8870644629,4,after_last_0101_year,2011,2015
대학정보공시,0317,중도탈락학생현황_대학원,2017,3416735231,2,after_last_0101_year,2011,2016
대학정보공시,0317,중도탈락학생현황_대학원,2019,2957261025,3,never_in_0101,,
대학정보공시,0317,중도탈락학생현황_대학원,2020,2957261025,3,never_in_0101,,
대학정보공시,0317,중도탈락학생현황_대학원,2024,6448657631,1,internal_0101_gap,2009,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,1508433640,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,1651128768,1,before_first_0101_year,2010,2010
대학정보공시,0318,학사학위전공심화과정학생현황,2009,2043681859,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,2151358604,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,2593522906,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,3313704609,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,4097761511,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,4363659620,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,4982337415,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,5352496743,1,before_first_0101_year,2010,2015
대학정보공시,0318,학사학위전공심화과정학생현황,2009,5831784427,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,5961281478,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,6084552049,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,7264348506,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,8106570184,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,8648494422,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,8721071779,1,before_first_0101_year,2010,2025
대학정보공시,0318,학사학위전공심화과정학생현황,2009,8851398706,1,before_first_0101_year,2010,2025
대학정보공시,0319,신입생의출신고등학교유형별현황,2017,5352496743,8,after_last_0101_year,2010,2015
대학정보공시,0401,졸업생현황,2009,1508433640,12,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,1651128768,10,before_first_0101_year,2010,2010
대학정보공시,0401,졸업생현황,2009,1674881875,10,before_first_0101_year,2010,2012
대학정보공시,0401,졸업생현황,2009,2097534179,56,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,2151358604,4,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,2593522906,14,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,2731287598,8,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,3313704609,12,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,3403399288,12,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,3459668815,12,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,3945737659,32,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,4097761511,14,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,4222775518,1,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,4363659620,22,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,4524179637,16,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,4982337415,14,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,5352496743,14,before_first_0101_year,2010,2015
대학정보공시,0401,졸업생현황,2009,5831784427,4,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,5961281478,10,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,6084552049,30,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,7065451979,14,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,7264348506,34,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,7876808941,22,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,8106570184,14,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,8648494422,7,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,8686164438,16,before_first_0101_year,2010,2010
대학정보공시,0401,졸업생현황,2009,8721071779,12,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,8851398706,23,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,9020533442,22,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,9837188839,153,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2009,9896320283,10,before_first_0101_year,2010,2025
대학정보공시,0401,졸업생현황,2017,5352496743,11,after_last_0101_year,2010,2015
대학정보공시,0402,졸업생현황_일반대학원,2009,6125592529,230,before_first_0101_year,2010,2025
대학정보공시,0402,졸업생현황_일반대학원,2019,2957261025,1,never_in_0101,,
대학정보공시,0403,졸업생현황_전문대학원,2014,4458758950,16,internal_0101_gap,2013,2020
대학정보공시,0404,졸업생현황_특수대학원,2014,2292925059,1,before_first_0101_year,2015,2025
대학정보공시,0404,졸업생현황_특수대학원,2014,6428485274,1,before_first_0101_year,2015,2025
대학정보공시,0404,졸업생현황_특수대학원,2014,6773062765,5,internal_0101_gap,2013,2025
대학정보공시,0404,졸업생현황_특수대학원,2016,9080059170,1,never_in_0101,,
대학정보공시,0405,졸업생진학현황_일반대학원,2009,1508433640,6,before_first_0101_year,2010,2025
대학정보공시,0405,졸업생진학현황_일반대학원,2009,1651128768,5,before_first_0101_year,2010,2010
대학정보공시,0405,졸업생진학현황_일반대학원,2009,1674881875,5,before_first_0101_year,2010,2012
대학정보공시,0405,졸업생진학현황_일반대학원,2009,2097534179,28,before_first_0101_year,2010,2025
대학정보공시,0405,졸업생진학현황_일반대학원,2009,2151358604,5,before_first_0101_year,2010,2025
대학정보공시,0405,졸업생진학현황_일반대학원,2009,2593522906,7,before_first_0101_year,2010,2025
대학정보공시,0405,졸업생진학현황_일반대학원,2009,2731287598,4,before_first_0101_year,2010,2025
대학정보공시,0405,졸업생진학현황_일반대학원,2009,3313704609,6,before_first_0101_year,2010,2025
대학정보공시,0405,졸업생진학현황_일반대학원,2009,3403399288,6,before_first_0101_year,2010,2025
대학정보공시,0405,졸업생진학현황_일반대학원,2009,3459668815,6,before_first_0101_year,2010,2025
